conversation_id,message_sent_at,sender_type,sender_id,content,created_at,cached_label_list
75169,"April 21, 2025, 8:25 AM",user,42277,Ok,"April 21, 2025, 8:25 AM",[redacted]
75168,"April 21, 2025, 8:21 AM",user,48878,hi i need help completing a payment,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:21 AM",user,48878,Help chahie,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:21 AM",agent,7,"Hello! I’m Aswini from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.

","April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:21 AM",user,48878,,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:22 AM",agent,7,"[redacted] health plans start at INR 180 per month, offering coverage options of 1L and 2L, with the option to include family members. These plans are exclusively for [redacted] captains and their families. You can find more details on the [redacted] Partner App or by contacting [redacted] Partner Support.  
Your payment link to complete the payment is: https://clinikk.com/subscription/purchase?subscription=68047bde99befd6ca2c7fc1e","April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:22 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:22 AM",user,48878,Hamen hamen [redacted] se aate walon Ko hatana hai bike wala karna hai,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:23 AM",user,48878,Please aapka contact number dijiye,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:23 AM",user,48878,Bolo,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:24 AM",user,48878,Hi,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:24 AM",agent,7,Sorry sir isme call option nahiye chat karna padega,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:25 AM",user,48878,Hamara bike wala aur auto wala active hai auto walon Ko hatana hai band karna hai vah kaise hoga bataiye aap,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:25 AM",user,48878,Aur hamari right auto wali a rahi hai hamare pass bike hai,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:25 AM",user,48878,Auto wala band kaise karenge vah Bata dijiye,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:26 AM",agent,7,Ride ke regarding aap [redacted] o contact karna padega sir,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:28 AM",user,48878,Hi,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:29 AM",user,48878,Mam thoda sa Bata dijiye aap kaise karna hai please request kar raha hun,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:29 AM",user,48878,Aap thoda call kar leti to mere liye achcha hota,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:29 AM",user,48878,Call se baat Ho jaati,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:30 AM",user,48878,Bolo,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:30 AM",user,48878,Bolo,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:30 AM",agent,7,"Sorry sir isme call option nahiye chat karna padega

","April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:31 AM",user,48878,Member Sahab itna Bata Diya hatega kaise vah band kaise hoga auto wala,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:31 AM",agent,7,"Ride ke regarding aap [redacted] o contact karna padega sir

","April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:34 AM",user,48878,Main mung ko karata hua Hindi bhasha bata raha hai english Bhasha bata raha hai ek dawai hai,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:35 AM",user,48878,Main man thodi kuchh madad kar dijiye baat Ho jaaye,"April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75168,"April 21, 2025, 8:35 AM",agent,7,"Ride ke regarding aap [redacted] o contact karna padega sir

","April 21, 2025, 8:21 AM","[redacted], new-[redacted]-payment"
75167,"April 21, 2025, 8:12 AM",user,42277,Plz Stop this health Inurance,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:13 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:13 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:16 AM",user,42277,Because  I can't bare this . It's my request  to stop this service 🙏🏻,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:17 AM",agent,7,"You bought this plan through [redacted] for just 180 rupees per month on 1st Feb 2025
, this is the best possible policy at this price and you wont get such attractive rates anywhere else. You can click Here to Download your policy [redacted]. This policy offers you various benefits. If you get hospitalized due to a new health issue for 24 hours or more, you can make a claim on this policy up to INR 100000. Additionally, you have access to unlimited 24/7 teleconsultation benefits with top rated Doctors for FREE. If you decide to cancel this policy, you could lose all these benefits.","April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:21 AM",user,42277,Yes  I have decided to cancel  this policy.,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:21 AM",agent,7,"Are you sure you want to cancel your policy? If you do, please remember that you will lose your benefits. Is that okay with you?","April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:22 AM",user,42277,Yes it's OK. Please  stop this policy.,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:23 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won't deduct.  ","April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:23 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:24 AM",user,42277,No Thanks.,"April 21, 2025, 8:12 AM","[redacted], cancel"
75167,"April 21, 2025, 8:24 AM",agent,7,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 21, 2025, 8:12 AM","[redacted], cancel"
75166,"April 21, 2025, 8:03 AM",user,48877,I want log out my account,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:08 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:08 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:09 AM",user,48877,I am not intrested in this application,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:09 AM",user,48877,180 alresdy deducted on my accounte,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:09 AM",user,48877,Why,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:10 AM",agent,7,"You bought this plan through [redacted] for just 180 rupees per month on 26th Feb 2025
[redacted], this is the best possible policy at this price and you wont get such attractive rates anywhere else. You can click Here to Download your policy. This policy offers you various benefits. If you get hospitalized due to a new health issue for 24 hours or more, you can make a claim on this policy up to INR 100000. Additionally, you have access to unlimited 24/7 teleconsultation benefits with top rated Doctors for FREE. If you decide to cancel this policy, you could lose all these benefits.","April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:11 AM",user,48877,No,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:11 AM",agent,7,"Are you sure you want to cancel your policy? If you do, please remember that you will lose your benefits. Is that okay with you?","April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:12 AM",user,48877,I yes,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:12 AM",user,48877,I want cancel this policy,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:12 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won't deduct.  ","April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:12 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:16 AM",user,48877,Okk,"April 21, 2025, 8:03 AM","[redacted], cancel"
75166,"April 21, 2025, 8:16 AM",agent,7,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 21, 2025, 8:03 AM","[redacted], cancel"
75165,"April 21, 2025, 7:59 AM",user,48846,Hi I need help.,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 7:59 AM",user,48846,My membership is still showing in pending,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:03 AM",user,48846,My membership is still showing in pending,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:03 AM",agent,7,I can confirm that your policy is already active.,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:04 AM",user,48846,I didn't see any where on app,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:04 AM",user,48846,Can you share it with me,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:12 AM",agent,7,"I can confirm that your policy is already active.

","April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:12 AM",user,48846,I want policy copy,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:13 AM",user,48846,,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:13 AM",agent,7,I can see that your onboarding details are complete. Your insurance document will be ready in about 15 working days. We will share it as soon as it is ready.,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:13 AM",user,48846,Okay,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:13 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:43 AM",user,48846,No,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75165,"April 21, 2025, 8:44 AM",agent,7,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 21, 2025, 7:59 AM","[redacted], activation-query"
75164,"April 21, 2025, 7:51 AM",user,48876,Please don't deduct my money,"April 21, 2025, 7:51 AM",[redacted]
75164,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:51 AM",[redacted]
75164,"April 21, 2025, 8:03 AM",user,48876,Kannada,"April 21, 2025, 7:51 AM",[redacted]
75164,"April 21, 2025, 8:09 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 7:51 AM",[redacted]
75163,"April 21, 2025, 7:49 AM",user,760,Hi I need help.plz call me,"April 21, 2025, 7:49 AM",[redacted]
75163,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:49 AM",[redacted]
75163,"April 21, 2025, 8:08 AM",agent,7,"If you explain your issue in the chat, we will be able to assist you better. Just let us know what help you need!","April 21, 2025, 7:49 AM",[redacted]
75162,"April 21, 2025, 7:43 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:07 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:55 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:55 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:56 AM",agent,7,"You bought this plan through [redacted] for just 180 rupees per month on 31st Jan 2025
, this is the best possible policy at this price and you wont get such attractive rates anywhere else. You can click Here to Download your policy [redacted]. This policy offers you various benefits. If you get hospitalized due to a new health issue for 24 hours or more, you can make a claim on this policy up to INR 100000. Additionally, you have access to unlimited 24/7 teleconsultation benefits with top rated Doctors for FREE. If you decide to cancel this policy, you could lose all these benefits.","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:58 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 8:59 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:00 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:02 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:06 AM",agent,7,"Are you sure you want to cancel your policy? If you do, please remember that you will lose your benefits. Is that okay with you?","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:06 AM",user,42083,Okkkk,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:06 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:06 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won't deduct.  ","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:07 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:07 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:07 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:08 AM",agent,7,"I’m sorry, sir, but the amount cannot be refunded as the insurance process has already been completed, and the policy copy has been issued.","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:08 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:09 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won’t deduct.

","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:10 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:11 AM",agent,7,"Is there anything else that I can help you with?

","April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:11 AM",user,42083,,"April 21, 2025, 7:43 AM","cancel, [redacted]"
75162,"April 21, 2025, 9:12 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won’t deduct.

","April 21, 2025, 7:43 AM","cancel, [redacted]"
75161,"April 21, 2025, 7:41 AM",user,37945,"I need my redund 
Otherwise i will filed a complain against you","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 7:41 AM",user,37945,"I see you in court 
And you will pay more","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 7:41 AM",user,37945,"Right now i filed a complain against you 
You cheaters 
Wait i will see you in court
And you will pay in double margins","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 8:07 AM",agent,7,"I’m sorry, sir, but the amount cannot be refunded as the insurance process has already been completed, and the policy copy has been issued.","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 8:55 AM",user,37945,"I need my redund 
Otherwise i will filed a complain against you","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 8:55 AM",user,37945,"I see you in court 
And you will pay more","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 8:55 AM",user,37945,"Right now i filed a complain against you 
You cheaters 
Wait i will see you in court
And you will pay in double margins","April 21, 2025, 7:41 AM",[redacted]
75161,"April 21, 2025, 9:03 AM",agent,7,"Sir, you activated the auto-pay feature when you made your first payment through [redacted]. That's why the amount is being automatically deducted.","April 21, 2025, 7:41 AM",[redacted]
75160,"April 21, 2025, 7:38 AM",user,46564,Sir mere batya gaya the ki sal me only 180rs lagege per month me nahi pay karsata.,"April 21, 2025, 7:38 AM","[redacted], cancel"
75160,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:38 AM","[redacted], cancel"
75160,"April 21, 2025, 8:07 AM",agent,7,Nahiye sir Har mine pay karna padega,"April 21, 2025, 7:38 AM","[redacted], cancel"
75160,"April 21, 2025, 8:32 AM",user,46564,Plz stop this i can't pay every month.,"April 21, 2025, 7:38 AM","[redacted], cancel"
75160,"April 21, 2025, 8:35 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 7:38 AM","[redacted], cancel"
75159,"April 21, 2025, 7:17 AM",user,48875,[redacted],"April 21, 2025, 7:17 AM",[redacted]
75159,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:17 AM",[redacted]
75159,"April 21, 2025, 8:06 AM",agent,7,"Hello, please let me know how I can assist you today!","April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 7:17 AM",user,48874,I want delete auto pay facility and refund my deducted money back in my account,"April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 7:44 AM",user,48874,Hi I need help.,"April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 7:45 AM",user,48874,I want refund my deducted amount in my account aa soon as possible,"April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 7:45 AM",user,48874,Guide me,"April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 7:45 AM",user,48874,What are the process,"April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 8:02 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:17 AM",[redacted]
75158,"April 21, 2025, 8:08 AM",agent,7,"I’m sorry, sir, but the amount cannot be refunded as the insurance process has already been completed, and the policy copy has been issued.","April 21, 2025, 7:17 AM",[redacted]
75157,"April 21, 2025, 7:04 AM",user,48873,"Stop, no need any plan","April 21, 2025, 7:04 AM",[redacted]
75157,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 7:04 AM",[redacted]
75157,"April 21, 2025, 8:06 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 7:04 AM",[redacted]
75156,"April 21, 2025, 6:45 AM",user,45477,Mai bola tha ki nhi,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 6:45 AM",user,45477,Mujhe band karna h ye,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 6:45 AM",user,45477,Health clinick,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 7:12 AM",user,45477,Hi I need help.,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:06 AM",agent,7,Kya hum jan sakthey hain keoun apko a policy band karwani hai sir.,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:17 AM",user,45477,Mai every month pay nhi kar sakta hu,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:18 AM",agent,7,"Aapne 28th Feb 2025
 ko raipido ke maadhyam se keval 180 rupaye prati maheene par yah plan khareeda, Is keemat par yah sabase achchhee policy kharidi hai aur kaheen aur nahin milengee apko aisi policy. aap Apni Policy copy Download karane ke lie yahaan click kar sakate hain  [redacted]  
yah Policy aapako vibhinn laabh pradaan karatee hai. yadi aap kisee naee svaasthy samasya ke kaaran 24 ghante ya Usse adhik samay tak aspataal mein bhartee rahate hain, to aap is polisee par 100000 rupaye tak ka claim kar sakate hain. isake atirikt, aapako 24/7 tele paraamarsh laabh praapt kar sakthey hai. yadi aap is polisee ko radd karane ka nirnay lete hain, to aap ye sabhee laabh kho sakate hain.","April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:19 AM",user,45477,Customer care ka number,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:19 AM",user,45477,Do,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:20 AM",agent,7,Sorry sir isme call option nahiye chat jkarna padega,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:20 AM",user,45477,Mujhe band karna h please,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:20 AM",user,45477,Us month bhi bola tha,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:21 AM",user,45477,Fir is month cut kar diye acount se,"April 21, 2025, 6:45 AM","[redacted], cancel"
75156,"April 21, 2025, 8:21 AM",agent,7,"kya aap vaakee apanee Policy radd karana chaahate hain? yadi aap aisa karate hain, to krpaya yaad rakhen ki aap apana sare policy ke laabh kho denge.","April 21, 2025, 6:45 AM","[redacted], cancel"
75155,"April 21, 2025, 6:43 AM",user,48872,Hi I want to cancel my membership. Subscription id : 67ff74c9e164438daeaa3d19,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:02 AM",user,48872,Okay,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:02 AM",user,48872,Please do this,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:07 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:08 AM",user,48872,Because,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:08 AM",user,48872,When I open app,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:08 AM",user,48872,Then I get to know I have to pay 180 every month,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:08 AM",user,48872,And that person who take payment on call she commit,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:08 AM",user,48872,That I have to pay only once,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:09 AM",user,48872,It's not a fair practice of selling insurance,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:09 AM",user,48872,Even I can laugh an complain against you guys,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:09 AM",user,48872,But just because I don't have that much of time,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:09 AM",user,48872,Request you to cancel this,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:10 AM",agent,7,"You bought this plan through [redacted] for just 180 rupees per month on 16th Apr 2025
, this is the best possible policy at this price and you wont get such attractive rates anywhere else. You can click Here to Download your policy [redacted]. This policy offers you various benefits. If you get hospitalized due to a new health issue for 24 hours or more, you can make a claim on this policy up to INR 100000. Additionally, you have access to unlimited 24/7 teleconsultation benefits with top rated Doctors for FREE. If you decide to cancel this policy, you could lose all these benefits.","April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:10 AM",user,48872,No not per month,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:10 AM",user,48872,She call me and pay it's a one time payment,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:11 AM",user,48872,But she false promise,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:11 AM",user,48872,Me regarding payment and all,"April 21, 2025, 6:43 AM","[redacted], cancel"
